GeneID	geneSymbol	gene	seqnames	start	end	width	strand	L	area	beta	stat	pval	qval	index.start	index.end	index.width	direction	difference	ICU11	ICU12	ICU20	ICU26	NON05	NON12	NON22	NON23	NON25	NON27	NON28
ENSG00000265692	LINC01970	long intergenic non-protein coding RNA 1970	chr17	82284674	82285667	994	*	13	6.594369591	-1.394549526	-9.276765981	0.000796065	0.048665148	1156717	1156729	13	Hypomethylated	-44	0.975420453	0.924683903	0.916649563	0.936543951	0.742906022	0.809886648	0.591324436	0.557741226	0.577596861	0.717451315	0.273979726
ENSG00000266074	BAHCC1	BAH domain and coiled-coil containing 1	chr17	81400814	81400938	125	*	9	1.455373074	-1.553489213	-8.143609248	0.001265539	0.049321012	1152183	1152191	9	Hypomethylated	-49	0.502876611	0.463968084	0.733850673	0.508855715	0.211690513	0.11722096	0.167163227	0.245150313	0.200112251	0.182232205	0.077217755
ENSG00000266979	LINC01180	long intergenic non-protein coding RNA 1180	chr17	44608413	44608574	162	*	5	2.581433253	-1.903692502	-8.587775512	0.001000184	0.048665148	1114680	1114684	5	Hypomethylated	-61	0.905623136	0.977684452	0.921652997	0.948437764	0.707104317	0.804930227	0.753071291	0.799055008	0.755506637	0.870054806	0.476847937
ENSG00000267123	SCAT1	S-phase cancer associated transcript 1	chr17	78624740	78625088	349	*	6	1.947399841	-2.007724236	-8.400459172	0.001081831	0.048665148	1144176	1144181	6	Hypomethylated	-64	0.969582538	0.954506536	0.952030223	0.93931552	0.704409744	0.905448471	0.777952172	0.82699258	0.785914091	0.906057392	0.710439987
ENSG00000267530	LINC01836	long intergenic non-protein coding RNA 1836	chr19	776734	777057	324	*	10	2.568872904	-2.075081754	-11.06531807	0.000326591	0.048665148	1191890	1191899	10	Hypomethylated	-66	0.938091565	0.906897966	0.830672504	0.906219493	0.509903276	0.714941779	0.633672205	0.640522679	0.684508284	0.636817273	0.518365409
ENSG00000267530.1	LINC01836.1	long intergenic non-protein coding RNA 1836	chr19	782402	783306	905	*	24	11.92222583	-1.496729635	-10.48883506	0.000449062	0.048665148	1191929	1191952	24	Hypomethylated	-48	0.849782344	0.727459851	0.897022068	0.849252698	0.259680279	0.503560345	0.430433691	0.50019084	0.507378586	0.677016381	0.222886976
ENSG00000267593.2	LINC01926.2	long intergenic non-protein coding RNA 1926	chr18	58785206	58785340	135	*	5	3.612780344	-1.884663533	-11.07774119	0.000306179	0.048665148	1178302	1178306	5	Hypomethylated	-60	0.861987438	0.870150199	0.926051954	0.811723934	0.290480184	0.473496815	0.401991839	0.401643102	0.43499187	0.487398556	0.175575896
ENSG00000268655	SAXO3	stabilizer of axonemal microtubules 3	chr19	49021075	49021243	169	*	6	1.942462135	-1.246450918	-8.576066258	0.001000184	0.048665148	1273775	1273780	6	Hypomethylated	-40	0.606628793	0.499950609	0.813218439	0.497407491	0.183873869	0.343713218	0.194727604	0.199302932	0.124482746	0.176191398	0.167386357
ENSG00000269220	LINC00528	long intergenic non-protein coding RNA 528	chr22	17777601	17777970	370	*	15	3.747291429	0.947805916	8.247644015	0.001204303	0.049321012	1357373	1357387	15	Hypermethylated	30	0.157791354	0.079679266	0.080801776	0.244890309	0.572246193	0.41729757	0.643305624	0.54112862	0.691969057	0.125252565	0.591782188
ENSG00000272610	MAGI1-IT1	MAGI1 intronic transcript 1	chr3	65954401	65954492	92	*	5	3.343760111	-1.774405613	-11.94607458	0.000204119	0.048665148	250978	250982	5	Hypomethylated	-56	0.969883011	0.870716946	0.937243525	0.936956663	0.439467946	0.405754988	0.555695197	0.357291853	0.311969593	0.577314182	0.399151464
ENSG00000279141	LINC01451	long intergenic non-protein coding RNA 1451	chr9	136622781	136623986	1206	*	14	7.577094619	-1.419506163	-8.640315647	0.001000184	0.048665148	667818	667831	14	Hypomethylated	-45	0.350974187	0.618187032	0.628360803	0.517815326	0.066529449	0.21936394	0.287133635	0.186366725	0.222850367	0.196122237	0.104359851
ENSG00000280916	FOXCUT	FOXC1 upstream transcript	chr6	1524436	1524528	93	*	6	2.169694494	-1.4438709	-8.373884335	0.001122655	0.048939664	409777	409782	6	Hypomethylated	-46	0.599225232	0.478876891	0.55489406	0.631342339	0.505244073	0.503245225	0.419153259	0.411752356	0.445127986	0.235402305	0.298994727
ENSG00000280989	LINC00581	long intergenic non-protein coding RNA 581	chr6	21479377	21479541	165	*	7	4.090753197	-1.582477288	-14.70989809	8.16E-05	0.036728413	420132	420138	7	Hypomethylated	-50	0.77978327	0.869486996	0.739945962	0.908064639	0.373504749	0.573042719	0.561897866	0.511491927	0.621130426	0.713734309	0.271142719
ENSG00000281756	C2-AS1	C2 antisense RNA 1	chr6	31941570	31941772	203	*	7	3.279445772	-1.715031387	-10.65794234	0.000408238	0.048665148	427269	427275	7	Hypomethylated	-55	0.945472203	0.923773455	0.953787654	0.885878498	0.380135738	0.630290654	0.563254658	0.587615827	0.620960334	0.638656878	0.515716517
ENSG00000282943	PSG11-AS1	"PSG11, PSG2 and PSG5 antisense RNA 1"	chr19	43129064	43129182	119	*	8	3.178069256	-1.47306508	-9.496421421	0.000755241	0.048665148	1263005	1263012	8	Hypomethylated	-47	0.938565378	0.925519211	0.894263923	0.907157482	0.71062322	0.705542242	0.586542416	0.704100866	0.779426181	0.892299681	0.718480828
ENSG00000283132	KMT2CP4	lysine methyltransferase 2C pseudogene 4	chr2	90325255	90325508	254	*	21	1.175410555	-0.718379398	-8.158450105	0.001265539	0.049321012	165724	165744	21	Hypomethylated	-23	0.247530647	0.014840412	0.185443516	0.073403549	0.116762534	0.052146839	0.168164685	0.025018442	0.041303452	0.041623717	0.140213648
ENSG00000283199	C13orf46	chromosome 13 open reading frame 46	chr13	113970359	113971206	848	*	13	6.842095887	-1.352417926	-8.546145739	0.001020596	0.048665148	908944	908956	13	Hypomethylated	-43	0.988104058	0.971599556	0.942472484	0.91432464	0.458670733	0.762112353	0.450133482	0.573106515	0.570317383	0.810943144	0.277340104
ENSG00000283403	LOC100420587	SHC binding and spindle associated 1 pseudogene	chr19	28727674	28727716	43	*	10	2.160503443	1.382474965	13.22565944	8.16E-05	0.036728413	1245189	1245198	10	Hypermethylated	44	0.113817684	0.018249899	0.175651205	0.056319119	0.093495441	0.719403526	0.193801487	0.354738257	0.108234117	0.339223703	0.292579199
ENSG00000284258	MIR8085	microRNA 8085	chr19	44757096	44759279	2184	*	45	6.694357837	-0.741482213	-8.026311868	0.001347186	0.049535451	1264295	1264339	45	Hypomethylated	-24	0.962294965	0.965403405	0.93369572	0.95309748	0.781136678	0.699475719	0.754219867	0.806396036	0.772831963	0.891283618	0.579878351
ENSG00000284473	MIR4720	microRNA 4720	chr16	81401147	81401411	265	*	7	3.508073798	-1.140147118	-9.316219026	0.000796065	0.048665148	1054996	1055002	7	Hypomethylated	-36	0.914057223	0.922983517	0.829681856	0.897848087	0.52884119	0.645735674	0.61674642	0.630839498	0.629187258	0.607421149	0.599682352
ENSG00000284574	MIR6787	microRNA 6787	chr17	82235909	82236830	922	*	10	3.155965756	-1.237848079	-8.054623147	0.001326774	0.049535451	1156536	1156545	10	Hypomethylated	-39	0.790721772	0.75990729	0.561554697	0.722471689	0.298327503	0.285067789	0.413414601	0.417707317	0.329996117	0.258349314	0.227352828
ENSG00000287103	LOC112268234	uncharacterized LOC112268234	chr1	115479041	115479427	387	*	14	7.256790217	-1.386275125	-9.328737001	0.000796065	0.048665148	79933	79946	14	Hypomethylated	-44	0.626910043	0.691163408	0.572959984	0.646224837	0.152187621	0.209891437	0.307738129	0.158212079	0.272359557	0.485152266	0.075532886
ENSG00000287346	LOC105370689	uncharacterized LOC105370689	chr14	103867655	103867777	123	*	5	3.765442508	-2.206850293	-9.091695878	0.0008573	0.048665148	948616	948620	5	Hypomethylated	-70	0.999998257	0.905812002	0.859995165	0.985687894	0.475430057	0.540588556	0.363235046	0.622161766	0.694814477	0.815136984	0.285757476
ENSG00000287435	LOC105374802	uncharacterized LOC105374802	chr2	73324252	73324611	360	*	10	4.910450915	-1.734339497	-10.35047693	0.000489886	0.048665148	160236	160245	10	Hypomethylated	-55	0.883792032	0.829430259	0.968244705	0.884632017	0.589036652	0.612707915	0.576585463	0.512508206	0.662204926	0.516074153	0.253020317
ENSG00000287566	LOC105376380	uncharacterized LOC105376380	chr10	5546169	5546206	38	*	6	5.117503878	-2.642400734	-20.01668415	2.04E-05	0.036728413	677371	677376	6	Hypomethylated	-84	0.359298008	0.670498378	0.363874079	0.619034128	0.054384588	0.090072182	0.230220435	0.165291559	0.224574665	0.171597708	0.099635591
ENSG00000288082	LOC124908011	uncharacterized LOC124908011	chr2	239463704	239464148	445	*	9	6.193168148	-1.749078856	-9.01582307	0.000898124	0.048665148	218988	218996	9	Hypomethylated	-56	0.94573697	0.894774915	0.877551723	0.916674046	0.376687268	0.649915117	0.619035554	0.553522761	0.515712084	0.387994148	0.323844712
ENSG00000288715	LOC128462377	uncharacterized LOC128462377	chr16	89345264	89345336	73	*	5	3.190002562	-1.849939268	-13.07985723	0.00010206	0.036728413	1068295	1068299	5	Hypomethylated	-59	0.528080728	0.800484686	0.794284978	0.797396088	0.468827167	0.40361031	0.611750865	0.587392843	0.59093797	0.544418176	0.440456057
ENSG00000291072	LOC124900584	rootletin-like	chr1	16624376	16625968	1593	*	17	7.988101818	-1.440495231	-8.956373923	0.000938948	0.048665148	28396	28412	17	Hypomethylated	-46	0.966926246	0.946556663	0.830002555	0.86491473	0.29888777	0.634184576	0.548663147	0.388691347	0.409762431	0.797971211	0.153019423
LOC100996549	LOC100996549	uncharacterized LOC100996549	chr2	9800840	9802181	1342	*	18	13.85780424	-2.014961933	-13.45693243	8.16E-05	0.036728413	132283	132300	18	Hypomethylated	-64	0.875944917	0.826185656	0.705581703	0.726009394	0.427859753	0.457083716	0.495757028	0.480647325	0.481969813	0.51362446	0.387318031
LOC101928573	LOC101928573	uncharacterized LOC101928573	chr6	20032332	20032405	74	*	12	3.43720927	-1.1608667	-11.72326414	0.000244943	0.048665148	419627	419638	12	Hypomethylated	-37	0.635048673	0.520637289	0.565692513	0.717209903	0.574804384	0.603267672	0.730280078	0.482172513	0.658655817	0.549918728	0.700266566
LOC102723985	LOC102723985	uncharacterized LOC102723985	chr15	81804885	81804990	106	*	5	3.036694261	-2.423563185	-8.560211962	0.001020596	0.048665148	987069	987073	5	Hypomethylated	-77	0.765016939	0.850324759	0.824105148	0.910157977	0.82165374	0.799980183	0.878720644	0.820841866	0.858511295	0.812487822	0.795231506
LOC102724489	LOC102724489	uncharacterized LOC102724489	chr13	111658373	111659090	718	*	7	3.24122988	-1.209333038	-8.072740917	0.001306362	0.049535451	904818	904824	7	Hypomethylated	-38	0.830708015	0.854717095	0.803836875	0.807369822	0.528669876	0.489892878	0.452618965	0.410554364	0.557544894	0.600761388	0.264178812
LOC105370854	LOC105370854	uncharacterized LOC105370854	chr15	62897098	62897337	240	*	12	8.832954344	-1.831033393	-10.16711985	0.000571534	0.048665148	972887	972898	12	Hypomethylated	-58	0.859398055	0.916864708	0.837889336	0.823616291	0.45754912	0.679779061	0.613880258	0.504436908	0.570466415	0.390018064	0.277306479
LOC105372645	LOC105372645	uncharacterized LOC105372645	chr20	48455816	48455907	92	*	6	4.175444191	-1.594844386	-9.173225987	0.000816476	0.048665148	1318086	1318091	6	Hypomethylated	-51	0.824581666	0.919185965	0.924491606	0.813415174	0.530735386	0.776590704	0.700617439	0.610488111	0.68340961	0.764471049	0.397120335
LOC105375894	LOC105375894	uncharacterized LOC105375894	chr8	70669901	70669957	57	*	5	3.724437298	-2.554058997	-13.19880274	8.16E-05	0.036728413	581584	581588	5	Hypomethylated	-81	0.999974668	0.999568443	0.999934768	0.991961698	0.546121089	0.003379072	0.579704717	0.630529812	0.401596849	0.088739448	0.126519603
LOC105377803	LOC105377803	uncharacterized LOC105377803	chr8	7158175	7158727	553	*	6	2.193076793	-1.150423897	-13.93987556	8.16E-05	0.036728413	555846	555851	6	Hypomethylated	-37	0.716508818	0.635373786	0.792131294	0.628050262	0.333020568	0.335261384	0.342253735	0.398417421	0.42830172	0.38096198	0.248562969
LOC105378557	LOC105378557	uncharacterized LOC105378557	chr10	129394912	129396153	1242	*	11	5.336630594	-1.410447642	-9.03370742	0.000898124	0.048665148	733391	733401	11	Hypomethylated	-45	0.862440677	0.869609532	0.895916139	0.843150248	0.432988982	0.557908981	0.437161542	0.567766149	0.572527371	0.694475321	0.32594518
LOC107984626	LOC107984626	uncharacterized LOC107984626	chr13	106362688	106362903	216	*	5	2.594506276	-1.667603093	-9.74597414	0.000653181	0.048665148	901738	901742	5	Hypomethylated	-53	0.659639334	0.500073039	0.655435929	0.604556107	0.226584791	0.392192851	0.336544128	0.339400596	0.393444779	0.443108633	0.169342428
LOC124902773	LOC124902773	uncharacterized LOC124902773	chr11	120137379	120138001	623	*	30	20.76990187	-1.953656288	-11.95006004	0.000204119	0.048665148	804980	805009	30	Hypomethylated	-62	0.845952321	0.79798692	0.933831938	0.855484641	0.089194144	0.350929591	0.287163123	0.366245709	0.484960158	0.61491842	0.154260927
LOC124902877	LOC124902877	uncharacterized LOC124902877	chr12	11547261	11547387	127	*	13	5.892185901	-2.072682235	-9.218306336	0.000816476	0.048665148	821290	821302	13	Hypomethylated	-66	0.929303372	0.982943892	0.984766115	0.717331359	0.422448442	0.570808334	0.634482355	0.562145482	0.31497538	0.108789999	0.153898922
LOC124903564	LOC124903564	uncharacterized LOC124903564	chr15	101175555	101175655	101	*	6	2.794798149	1.617155303	8.804076911	0.001000184	0.048665148	997821	997826	6	Hypermethylated	51	0.385820854	0.450320854	0.451005609	0.385844888	0.674359389	0.35367327	0.615326708	0.558086907	0.586316853	0.117501875	0.551592172
LOC124903622	LOC124903622	uncharacterized LOC124903622	chr16	1154967	1157193	2227	*	37	15.20883536	-0.990521763	-8.4195328	0.001081831	0.048665148	1005116	1005152	37	Hypomethylated	-32	0.940698959	0.918703787	0.82796113	0.890397621	0.43444756	0.652131908	0.436399474	0.54408269	0.514078861	0.699439277	0.401345083
LOC124903692	LOC124903692	uncharacterized LOC124903692	chr16	54933320	54938978	5659	*	78	23.58943688	0.796863336	8.42598767	0.001081831	0.048665148	1040413	1040490	78	Hypermethylated	25	0.060652341	0.097562351	0.045018762	0.132699357	0.313175583	0.292094999	0.586302229	0.40808527	0.493296136	0.086112911	0.607797713
SLMO2-ATP5E	SLMO2-ATP5E	SLMO2-ATP5E readthrough	chr20	59063827	59064005	179	*	8	4.71575097	-1.442885673	-8.965794085	0.000918536	0.048665148	1325435	1325442	8	Hypomethylated	-46	0.902136702	0.888054076	0.945995803	0.922597718	0.393093347	0.422625047	0.617033453	0.44410116	0.476128233	0.694253125	0.58419007
